type	latitude	longitude	altitude (m)	name	desc
T	51.358933695	0.258609089	126.3		
T	51.358901712	0.258569040	126.3		
T	51.358871649	0.258533886	126.4		
T	51.358843660	0.258503650	126.7		
T	51.358821195	0.258481419	126.8		
T	51.358789573	0.258449715	127.1		
T	51.358760378	0.258431117	127.3		
T	51.358731152	0.258408242	127.5		
T	51.358692353	0.258377953	127.7		
T	51.358637112	0.258349099	127.9		
T	51.358580052	0.258322130	128.1		
T	51.358526165	0.258314122	128.3		
T	51.358453717	0.258309166	128.6		
T	51.358388881	0.258305018	128.8		
T	51.358339516	0.258303208	129.0		
T	51.358287347	0.258304099	129.3		
T	51.358236332	0.258306272	129.7		
T	51.358190938	0.258306517	130.0		
T	51.358143737	0.258305531	130.3		
T	51.358079141	0.258302937	130.7		
T	51.358048603	0.258299051	130.9		
T	51.357976777	0.258286495	131.2		
T	51.357940812	0.258273547	131.3		
T	51.357899566	0.258251590	131.4		
T	51.357839773	0.258211739	131.7		
T	51.357772200	0.258164273	132.0		
T	51.357663880	0.258058796	132.4		
T	51.357561211	0.257941980	133.1		
T	51.357468075	0.257813452	134.1		
T	51.357407783	0.257715237	134.9		
T	51.357363927	0.257624580	135.5		
T	51.357343641	0.257578844	135.8		
T	51.357318471	0.257468372	136.4		
T	51.357302890	0.257378140	136.9		
T	51.357302143	0.257299073	137.1		
T	51.357306108	0.257229076	137.4		
T	51.357314152	0.257135244	137.4		
T	51.357330943	0.257056324	137.5		
T	51.357353207	0.256983711	137.5		
T	51.357386523	0.256908019	137.5		
T	51.357435825	0.256828735	137.6		
T	51.357473705	0.256770273	137.7		
T	51.357529259	0.256708831	137.7		
T	51.357594493	0.256644672	137.3		
T	51.357667644	0.256597049	136.8		
T	51.357762297	0.256544951	136.1		
T	51.357827924	0.256522361	135.5		
T	51.357877624	0.256514706	134.9		
T	51.357951698	0.256507607	134.1		
T	51.358008665	0.256511565	133.5		
T	51.358072877	0.256526771	132.9		
T	51.358193869	0.256553083	132.2		
T	51.358346410	0.256604692	131.2		
T	51.358442908	0.256649781	131.1		
T	51.358546665	0.256718288	130.9		
T	51.358651411	0.256793530	130.8		
T	51.358785136	0.256903083	131.4		
T	51.358905630	0.257010796	131.9		
T	51.358984385	0.257100801	132.5		
T	51.359063908	0.257206337	132.9		
T	51.359163785	0.257350119	133.1		
T	51.359270550	0.257534638	132.6		
T	51.359338893	0.257670227	132.6		
T	51.359402517	0.257812027	132.5		
T	51.359469601	0.257973731	131.8		
T	51.359535958	0.258134974	131.4		
T	51.359597283	0.258291937	131.2		
T	51.359669186	0.258484094	130.6		
T	51.359762107	0.258757397	129.9		
T	51.359829887	0.258967770	129.5		
T	51.359946516	0.259339698	129.1		
T	51.360046848	0.259675682	127.9		
T	51.360096811	0.259838104	127.6		
T	51.360148081	0.260015720	127.6		
T	51.360208796	0.260222023	127.9		
T	51.360241688	0.260334632	127.9		
T	51.360258416	0.260396198	127.9		
