type	latitude	longitude	altitude (m)	name	desc
T	44.340817529	11.710745920	48.9		
T	44.340837579	11.710770248	49.1		
T	44.340850066	11.710790882	49.2		
T	44.340860208	11.710813616	49.4		
T	44.340865906	11.710835055	49.5		
T	44.340870185	11.710856707	49.8		
T	44.340872744	11.710875916	50.0		
T	44.340872909	11.710893259	50.2		
T	44.340872658	11.710915940	50.4		
T	44.340869652	11.710944025	50.7		
T	44.340856475	11.710988306	51.0		
T	44.340784143	11.711221708	52.4		
T	44.340722021	11.711420037	53.3		
T	44.340709417	11.711465991	53.4		
T	44.340699418	11.711507247	53.5		
T	44.340689909	11.711566632	53.6		
T	44.340683882	11.711625338	53.8		
T	44.340680823	11.711706067	54.1		
T	44.340682167	11.712042103	56.3		
T	44.340684490	11.712347340	59.1		
T	44.340687108	11.712790005	61.5		
T	44.340688669	11.713096166	62.6		
T	44.340692157	11.713552888	63.8		
T	44.340693975	11.713930518	64.2		
T	44.340696873	11.714438660	66.0		
T	44.340701641	11.714879700	68.0		
T	44.340707180	11.715212729	69.2		
T	44.340710941	11.715902083	68.7		
T	44.340713711	11.716545816	70.2		
T	44.340715659	11.716868092	70.1		
T	44.340716993	11.716960168	70.0		
T	44.340714642	11.717012452	70.0		
T	44.340707137	11.717043355	70.0		
T	44.340697412	11.717062408	70.0		
T	44.340683116	11.717080507	70.0		
T	44.340663819	11.717093077	69.9		
T	44.340556119	11.717144954	69.3		
T	44.340522760	11.717165417	69.2		
T	44.340496876	11.717185326	69.1		
T	44.340466827	11.717225755	69.0		
T	44.340445891	11.717270696	69.0		
T	44.340435698	11.717312617	69.0		
T	44.340429195	11.717370750	69.0		
T	44.340432579	11.717423160	69.0		
T	44.340442783	11.717467164	69.0		
T	44.340526266	11.717747868	68.2		
T	44.340767279	11.718553596	68.0		
T	44.341007800	11.719363523	68.4		
T	44.341069745	11.719559672	67.8		
T	44.341140924	11.719754988	67.0		
T	44.341205272	11.719909468	66.8		
T	44.341280848	11.720067953	66.1		
T	44.341385669	11.720282315	65.0		
T	44.341508540	11.720522553	64.6		
T	44.341626118	11.720740934	64.1		
T	44.341741044	11.720938735	64.1		
T	44.341912281	11.721193756	64.4		
T	44.342000946	11.721318172	64.5		
T	44.342259877	11.721680725	63.9		
T	44.342627063	11.722193989	61.6		
T	44.342874770	11.722542327	60.6		
T	44.343012081	11.722738954	59.4		
T	44.343102296	11.722872021	58.0		
T	44.343173338	11.722993901	56.9		
T	44.343231667	11.723106430	56.2		
T	44.343286379	11.723225038	55.6		
T	44.343335113	11.723348248	54.9		
T	44.343399992	11.723541124	52.8		
T	44.343447946	11.723696622	50.8		
T	44.343680256	11.724450103	44.5		
T	44.343827631	11.724925289	42.7		
T	44.343851300	11.725000688	42.1		
T	44.343870075	11.725046081	41.9		
T	44.343893368	11.725093110	41.6		
T	44.343921618	11.725134268	41.3		
T	44.343949431	11.725164633	41.1		
T	44.343981594	11.725192084	40.7		
T	44.344012487	11.725210875	40.5		
T	44.344048613	11.725223314	40.2		
T	44.344085174	11.725227445	39.9		
T	44.344130093	11.725224990	39.6		
T	44.344174986	11.725214025	39.4		
T	44.344204499	11.725202093	39.5		
T	44.344293098	11.725149368	39.5		
T	44.344527364	11.725009899	39.0		
T	44.344809133	11.724839786	39.0		
T	44.344892687	11.724789144	39.0		
T	44.344928900	11.724760556	39.0		
T	44.344959905	11.724730435	39.0		
T	44.344987282	11.724697627	39.0		
T	44.345013689	11.724659186	39.0		
T	44.345035595	11.724620896	38.9		
T	44.345053385	11.724581550	38.9		
T	44.345067090	11.724544764	38.9		
T	44.345082241	11.724496190	38.9		
T	44.345096130	11.724436254	39.0		
T	44.345103355	11.724373576	39.3		
T	44.345105949	11.724321583	39.4		
T	44.345103607	11.724263617	39.7		
T	44.345095390	11.724202975	39.9		
T	44.345079365	11.724117173	40.0		
T	44.345049266	11.723999757	40.0		
T	44.344903601	11.723465468	37.0		
T	44.344645073	11.722513419	39.5		
T	44.344538931	11.722122229	39.7		
T	44.344474078	11.721885947	38.5		
T	44.344348283	11.721426394	37.7		
