type	latitude	longitude	altitude (m)	name	desc
T	52.078521136	-1.018566995	151.1		
T	52.078530627	-1.018499562	151.1		
T	52.078541598	-1.018392556	151.2		
T	52.078555993	-1.018254675	151.2		
T	52.078567624	-1.018107079	151.2		
T	52.078580981	-1.017893396	151.6		
T	52.078594895	-1.017700038	152.0		
T	52.078612865	-1.017491467	152.0		
T	52.078625551	-1.017306345	151.9		
T	52.078637353	-1.017151278	151.9		
