type	latitude	longitude	altitude (m)	name	desc
T	52.953705208	6.511026992	12.1		
T	52.953789712	6.511025113	12.2		
T	52.953889897	6.511033481	12.3		
T	52.953986382	6.511059649	12.5		
T	52.954071716	6.511092159	12.7		
T	52.954155626	6.511144059	13.0		
T	52.954262358	6.511233053	13.0		
T	52.954413325	6.511386487	13.0		
T	52.955206330	6.512229206	13.0		
T	52.955777381	6.512853475	10.8		
T	52.955882749	6.512963691	11.4		
T	52.955935869	6.513039501	11.7		
T	52.955982390	6.513132593	12.1		
T	52.956014415	6.513214147	12.1		
T	52.956090384	6.513477909	12.0		
T	52.956198872	6.513849850	11.4		
T	52.956447526	6.514732169	12.2		
T	52.956885345	6.516316812	11.0		
T	52.957031705	6.516839211	11.0		
T	52.957098165	6.517069666	10.8		
T	52.957120039	6.517169759	10.7		
T	52.957133093	6.517283903	10.7		
T	52.957194997	6.518017823	10.9		
T	52.957220594	6.518306390	11.0		
T	52.957236456	6.518489597	11.1		
T	52.957248408	6.518626055	11.0		
T	52.957262415	6.518721742	10.7		
T	52.957280521	6.518824445	10.4		
T	52.957356426	6.519070619	10.5		
T	52.957452343	6.519382309	11.0		
T	52.957649133	6.519998294	11.5		
T	52.957740197	6.520264341	11.0		
T	52.957791684	6.520379100	10.6		
T	52.957841050	6.520479219	10.3		
T	52.957883842	6.520555710	10.0		
T	52.957931870	6.520631646	10.3		
T	52.957989896	6.520712242	10.6		
T	52.958052668	6.520792977	10.9		
T	52.958108045	6.520858206	11.2		
T	52.958171353	6.520920803	11.5		
T	52.958246580	6.520976185	11.7		
T	52.958309061	6.521018864	11.7		
T	52.958401790	6.521071492	11.6		
T	52.958523157	6.521129752	11.3		
T	52.958655686	6.521166919	11.0		
T	52.959590138	6.521230229	11.0		
T	52.960503201	6.521291521	11.2		
T	52.960773111	6.521316592	11.0		
T	52.960845436	6.521351060	11.0		
T	52.960893093	6.521397853	11.0		
T	52.960927705	6.521453739	11.0		
T	52.960956238	6.521522790	11.0		
T	52.960970660	6.521582726	11.0		
T	52.960977164	6.521641052	11.0		
T	52.960978662	6.521699478	11.1		
T	52.960981813	6.521764595	11.2		
T	52.960988217	6.521860828	11.3		
T	52.960998047	6.521928691	11.4		
T	52.961006257	6.521983063	11.5		
T	52.961017057	6.522022734	11.6		
T	52.961028753	6.522057137	11.7		
T	52.961046449	6.522089265	11.8		
T	52.961063430	6.522120207	11.8		
T	52.961089181	6.522145081	11.8		
T	52.961128279	6.522171090	11.9		
T	52.961258801	6.522258934	12.6		
T	52.961408220	6.522375394	13.1		
T	52.961483121	6.522452083	13.3		
T	52.961566782	6.522548138	13.6		
T	52.961664081	6.522683334	14.0		
T	52.961780615	6.522872217	13.4		
T	52.961877710	6.523044971	13.0		
T	52.961983086	6.523248128	12.9		
T	52.962092750	6.523473406	12.5		
T	52.962240738	6.523782875	12.0		
T	52.962371087	6.524049636	12.0		
