type	latitude	longitude	altitude (m)	name	desc
T	51.213080630	-1.590786989	93.0		
T	51.212999059	-1.590701335	92.9		
T	51.212945464	-1.590649989	92.7		
T	51.212864392	-1.590576642	92.4		
T	51.212718384	-1.590480479	92.0		
T	51.212595498	-1.590409694	92.0		
T	51.212555353	-1.590389069	92.0		
T	51.212508777	-1.590365839	92.0		
T	51.212342180	-1.590301433	91.5		
T	51.212008276	-1.590203245	91.0		
T	51.211907786	-1.590177914	90.9		
T	51.211807851	-1.590164213	90.5		
T	51.211630549	-1.590152839	90.0		
T	51.211380728	-1.590152065	90.0		
T	51.211246774	-1.590156487	89.8		
T	51.211145135	-1.590164015	89.6		
T	51.211037677	-1.590182773	89.5		
T	51.210818695	-1.590237619	89.0		
T	51.210615736	-1.590301250	89.0		
T	51.210431245	-1.590375776	88.6		
T	51.210351086	-1.590414419	88.3		
T	51.210256665	-1.590469606	88.0		
T	51.210089807	-1.590591089	88.0		
T	51.209867394	-1.590769081	87.5		
T	51.209348360	-1.591192994	85.7		
T	51.209047907	-1.591464392	84.7		
T	51.208750219	-1.591753574	84.2		
T	51.208519982	-1.591982994	83.7		
T	51.208398331	-1.592114267	83.7		
T	51.208282502	-1.592262927	83.8		
T	51.208127668	-1.592483115	83.3		
T	51.208044559	-1.592609673	83.0		
T	51.207987893	-1.592708475	82.8		
T	51.207923098	-1.592845121	82.8		
T	51.207862972	-1.593007635	83.1		
T	51.207824363	-1.593136761	83.2		
T	51.207723928	-1.593544809	82.6		
T	51.207663393	-1.593842939	82.5		
T	51.207641964	-1.593993620	82.5		
T	51.207625528	-1.594157218	82.5		
T	51.207613080	-1.594345875	82.4		
T	51.207609351	-1.594563297	82.4		
T	51.207614433	-1.594703125	82.4		
T	51.207620720	-1.594811580	82.4		
T	51.207638154	-1.595088159	82.5		
T	51.207648134	-1.595303580	82.5		
T	51.207653100	-1.595440583	82.6		
T	51.207657894	-1.595597611	82.6		
T	51.207664670	-1.595881755	82.6		
T	51.207670004	-1.596140895	82.6		
T	51.207667552	-1.596429822	82.6		
T	51.207663215	-1.596645533	82.6		
T	51.207657322	-1.596865416	82.6		
