type	latitude	longitude	altitude (m)	name	desc
T	45.624918015	9.289400757	187.1		
T	45.623807470	9.287589261	186.4		
T	45.623146011	9.286508120	185.7		
T	45.622865827	9.286051202	186.0		
T	45.622806301	9.285951676	186.0		
T	45.622767304	9.285898182	186.0		
T	45.622729894	9.285858430	186.0		
T	45.622695526	9.285833167	186.0		
T	45.622651847	9.285816423	186.0		
T	45.622600778	9.285808129	186.0		
T	45.622537448	9.285815744	186.0		
T	45.622405994	9.285834841	185.7		
T	45.622316596	9.285849939	185.3		
T	45.622249191	9.285862262	185.1		
T	45.622191981	9.285869560	185.0		
T	45.622131925	9.285868988	185.0		
T	45.622062287	9.285863794	185.0		
T	45.621993689	9.285852013	185.0		
T	45.621922071	9.285828041	185.0		
T	45.621838155	9.285791743	185.0		
T	45.621794576	9.285768661	185.0		
T	45.621745393	9.285738157	185.0		
T	45.621702750	9.285706052	185.0		
T	45.621646917	9.285659746	185.0		
T	45.621600088	9.285614469	185.0		
T	45.621552810	9.285560700	185.0		
T	45.621501362	9.285494362	185.0		
T	45.621451830	9.285419069	185.0		
T	45.621405956	9.285329814	185.0		
T	45.621315387	9.285148360	185.0		
T	45.621284632	9.285101024	185.0		
T	45.621246067	9.285055968	185.0		
T	45.621202410	9.285019255	185.0		
T	45.621143901	9.284984356	185.0		
T	45.621071525	9.284953075	184.9		
T	45.620989234	9.284922974	184.6		
T	45.620930698	9.284904633	184.4		
T	45.620887557	9.284891330	184.2		
T	45.620566395	9.284842461	184.0		
T	45.620218626	9.284798001	183.8		
T	45.619339316	9.284653919	183.0		
T	45.618319144	9.284493934	182.0		
T	45.616201126	9.284176131	181.0		
T	45.614721385	9.283957267	180.0		
T	45.612873905	9.283685821	179.0		
T	45.612559029	9.283636981	179.0		
T	45.612486769	9.283624401	179.0		
T	45.612413269	9.283602773	179.0		
T	45.612362687	9.283581505	179.0		
T	45.612307631	9.283547227	179.0		
T	45.612245648	9.283501855	179.0		
T	45.612185385	9.283440825	179.0		
T	45.612149506	9.283398440	179.0		
T	45.612096716	9.283321538	179.0		
T	45.612042487	9.283224201	178.7		
T	45.612016009	9.283166406	178.6		
T	45.611989491	9.283099923	178.3		
T	45.611968748	9.283037204	178.1		
T	45.611951668	9.282969142	178.0		
T	45.611934372	9.282882506	178.0		
T	45.611920603	9.282776271	178.0		
T	45.611917142	9.282675208	178.0		
T	45.611919099	9.282599678	178.0		
T	45.611925977	9.282518107	178.0		
T	45.611945680	9.282411990	178.0		
T	45.611986908	9.282219201	178.0		
T	45.612021550	9.282088585	178.0		
T	45.612064626	9.281965159	178.0		
T	45.612104493	9.281869899	178.0		
T	45.612170873	9.281737741	178.0		
T	45.612264913	9.281585208	178.0		
T	45.612351581	9.281467255	178.0		
T	45.612463204	9.281340861	178.3		
T	45.612544779	9.281260838	178.9		
T	45.612627923	9.281190509	179.4		
T	45.612702383	9.281132447	179.8		
T	45.612778780	9.281082944	180.0		
T	45.612866216	9.281030069	180.0		
T	45.612954238	9.280985223	180.0		
T	45.613047195	9.280946018	180.0		
T	45.613164527	9.280901436	180.0		
T	45.613314162	9.280857000	180.0		
T	45.613455467	9.280826385	180.0		
T	45.613690801	9.280797943	180.0		
T	45.613867654	9.280787757	180.0		
T	45.614476499	9.280780326	180.0		
T	45.615296019	9.280766993	181.0		
T	45.615809738	9.280804049	181.0		
T	45.616191346	9.280851937	180.7		
