type	latitude	longitude	altitude (m)	name	desc
T	45.622519776	9.285939859	185.6		
T	45.622295030	9.285981074	185.1		
T	45.622216188	9.285990767	185.0		
T	45.622164132	9.285992481	185.0		
T	45.622089715	9.285986733	185.0		
T	45.622041413	9.285982208	185.0		
T	45.621956524	9.285965460	185.0		
T	45.621875423	9.285940730	185.0		
T	45.621776994	9.285891944	185.0		
T	45.621692589	9.285839391	185.0		
T	45.621602961	9.285766334	185.0		
T	45.621521913	9.285685177	185.0		
T	45.621462259	9.285613876	185.0		
T	45.621411019	9.285543999	185.0		
T	45.621361036	9.285458446	185.0		
T	45.621264647	9.285279196	185.0		
T	45.621240369	9.285230679	185.0		
T	45.621222711	9.285202902	185.0		
T	45.621204155	9.285178146	185.0		
T	45.621182847	9.285157594	185.0		
T	45.621159898	9.285136646	185.0		
T	45.621132653	9.285121177	185.0		
T	45.621105770	9.285108912	185.0		
T	45.621046241	9.285092853	184.8		
T	45.620709796	9.285023247	184.0		
T	45.620041637	9.284886659	183.2		
T	45.619736972	9.284834710	183.0		
T	45.618984161	9.284720887	182.3		
T	45.618278664	9.284617184	182.0		
T	45.616715910	9.284382922	181.0		
T	45.614919350	9.284118401	180.0		
T	45.612886147	9.283815355	179.0		
T	45.612493425	9.283761431	179.0		
T	45.612426997	9.283747189	179.0		
T	45.612368678	9.283726543	179.0		
T	45.612297076	9.283692962	179.0		
T	45.612219371	9.283643510	179.0		
T	45.612155493	9.283589233	179.0		
T	45.612075733	9.283496349	179.0		
T	45.612025962	9.283419228	179.0		
T	45.611974577	9.283329557	179.0		
T	45.611930924	9.283236827	178.7		
T	45.611890732	9.283138281	178.3		
T	45.611859847	9.283036401	178.0		
T	45.611835444	9.282920672	178.0		
T	45.611820869	9.282792541	178.0		
T	45.611815382	9.282687198	178.0		
T	45.611819591	9.282553098	178.0		
T	45.611832655	9.282433591	178.0		
T	45.611856216	9.282298475	178.0		
T	45.611910937	9.282083341	178.0		
T	45.611959998	9.281935103	178.0		
T	45.611998105	9.281839157	178.0		
T	45.612054430	9.281715784	178.0		
T	45.612128312	9.281578917	178.0		
T	45.612177470	9.281504972	178.0		
T	45.612245086	9.281408338	178.0		
T	45.612295922	9.281345084	178.2		
T	45.612368161	9.281261098	178.7		
T	45.612441192	9.281185274	179.3		
T	45.612526638	9.281107232	180.0		
T	45.612618554	9.281033163	180.0		
T	45.612715168	9.280966122	180.0		
T	45.612807244	9.280910305	180.0		
T	45.612906011	9.280857492	180.0		
