type	latitude	longitude	altitude (m)	name	desc
T	47.222148738	14.760233254	690.0		
T	47.222134124	14.760302734	690.0		
T	47.222116348	14.760397042	690.0		
T	47.222107554	14.760480797	690.0		
T	47.222106114	14.760586254	690.0		
T	47.222108192	14.760652167	690.0		
T	47.222114142	14.760718983	690.0		
T	47.222123841	14.760793014	690.0		
T	47.222131873	14.760845071	690.0		
T	47.222145853	14.760909009	690.0		
T	47.222170298	14.760989544	690.0		
T	47.222201643	14.761077709	690.0		
T	47.222225688	14.761132358	690.1		
T	47.222275252	14.761225264	691.1		
T	47.222327230	14.761299984	691.5		
T	47.222393384	14.761373246	691.7		
T	47.222465314	14.761448234	691.9		
T	47.222534239	14.761522954	692.4		
T	47.222609595	14.761620952	692.7		
T	47.222674554	14.761709608	692.5		
T	47.222731866	14.761798461	692.4		
T	47.222786628	14.761893283	692.3		
T	47.222851779	14.762020309	692.5		
T	47.222903856	14.762129825	692.6		
T	47.222960075	14.762270280	692.7		
T	47.223015066	14.762429354	693.0		
T	47.223053398	14.762558385	693.0		
T	47.223088830	14.762709352	693.1		
T	47.223124790	14.762882570	693.2		
T	47.223148024	14.763038243	693.3		
T	47.223162830	14.763168313	693.4		
T	47.223176823	14.763378034	693.4		
T	47.223179521	14.763576337	693.4		
T	47.223185211	14.763830581	694.3		
T	47.223195041	14.764527096	695.3		
T	47.223194705	14.764742173	696.1		
T	47.223206537	14.765590901	700.3		
T	47.223226646	14.766770494	703.6		
T	47.223232600	14.767179253	703.9		
T	47.223236477	14.767383703	703.8		
T	47.223246159	14.767812764	703.2		
T	47.223257494	14.768484009	701.8		
T	47.223264543	14.768913323	700.9		
T	47.223262844	14.769164027	699.7		
T	47.223263414	14.769255380	699.5		
T	47.223255881	14.769331028	699.2		
T	47.223250909	14.769386711	699.0		
T	47.223228398	14.769495514	698.4		
T	47.223195087	14.769613858	698.0		
T	47.223157377	14.769715808	697.7		
T	47.223114054	14.769798468	697.3		
T	47.223053933	14.769896138	697.0		
T	47.222996399	14.769965977	696.6		
T	47.222921937	14.770042062	696.0		
T	47.222868244	14.770083307	695.7		
T	47.222804139	14.770120171	695.2		
T	47.222728003	14.770161222	694.6		
T	47.222446584	14.770282733	692.6		
T	47.222315050	14.770339214	691.7		
T	47.222102620	14.770432749	689.9		
T	47.221923873	14.770510263	688.6		
T	47.221675084	14.770618859	686.3		
T	47.221565850	14.770656588	685.6		
T	47.221494267	14.770687637	685.2		
T	47.221453742	14.770703430	685.0		
T	47.221410164	14.770710858	684.7		
T	47.221360450	14.770703345	684.5		
T	47.221308957	14.770677068	684.4		
T	47.221269704	14.770640791	684.3		
T	47.221218068	14.770569962	684.1		
T	47.221154245	14.770455319	683.3		
T	47.221111066	14.770378979	682.7		
T	47.221055536	14.770259789	682.3		
T	47.221005063	14.770143965	682.1		
T	47.220931401	14.769967085	681.6		
T	47.220877225	14.769817374	681.3		
T	47.220830585	14.769675878	681.0		
T	47.220798194	14.769564202	681.1		
T	47.220764544	14.769438587	681.0		
T	47.220744726	14.769347172	680.8		
T	47.220703590	14.769161352	680.5		
T	47.220649102	14.768878173	680.6		
T	47.220572840	14.768469426	679.5		
T	47.220488758	14.768011520	679.9		
T	47.220317279	14.767084841	679.2		
T	47.220255390	14.766750323	678.7		
