type	latitude	longitude	altitude (m)	name	desc
T	47.222247387	14.759760648	691.0		
T	47.222181017	14.759863721	690.6		
T	47.222141870	14.759935178	690.5		
T	47.222097902	14.760036669	690.4		
T	47.222063258	14.760133800	690.3		
T	47.222032803	14.760251957	690.1		
T	47.222012935	14.760373055	690.0		
T	47.221998878	14.760508577	690.0		
T	47.221999846	14.760630374	690.0		
T	47.222008754	14.760747726	690.0		
T	47.222019433	14.760831624	690.0		
T	47.222040158	14.760937786	690.0		
T	47.222060691	14.761015912	690.0		
T	47.222086562	14.761094978	690.0		
T	47.222138505	14.761221765	690.4		
T	47.222177835	14.761298319	690.7		
T	47.222242684	14.761397551	691.1		
T	47.222312428	14.761478513	691.3		
T	47.222362989	14.761539044	691.5		
T	47.222443258	14.761628043	691.8		
T	47.222482266	14.761672659	691.9		
T	47.222520568	14.761717688	692.1		
T	47.222550726	14.761757361	692.1		
T	47.222594805	14.761820690	692.2		
T	47.222637793	14.761886574	692.1		
T	47.222674093	14.761948838	692.0		
T	47.222703044	14.761999517	692.0		
T	47.222742373	14.762074976	692.0		
T	47.222773761	14.762138421	692.0		
T	47.222794804	14.762184611	692.1		
T	47.222820946	14.762241320	692.2		
T	47.222840294	14.762291229	692.4		
T	47.222858891	14.762336919	692.6		
T	47.222881631	14.762397321	692.8		
T	47.222897657	14.762445896	692.9		
T	47.222923106	14.762523845	693.0		
T	47.222949696	14.762613479	692.8		
T	47.222973393	14.762705848	692.8		
T	47.223018809	14.762907829	692.8		
T	47.223034316	14.763002272	692.9		
T	47.223048895	14.763116615	692.9		
T	47.223059507	14.763240233	693.0		
T	47.223067173	14.763391069	693.0		
T	47.223073881	14.763717601	693.4		
T	47.223077715	14.764086039	693.4		
T	47.223082147	14.764382553	694.0		
T	47.223088699	14.764802445	695.5		
T	47.223099547	14.765477961	698.8		
T	47.223104541	14.765759708	700.8		
T	47.223115759	14.766353259	703.3		
T	47.223120510	14.766749265	703.2		
T	47.223131167	14.767320622	703.7		
T	47.223140789	14.768077993	701.6		
T	47.223148634	14.768587436	700.7		
T	47.223153077	14.768855569	699.6		
T	47.223156548	14.769124733	698.1		
T	47.223155285	14.769256004	697.7		
T	47.223148563	14.769312003	697.5		
T	47.223141579	14.769353736	697.3		
T	47.223133037	14.769401417	697.2		
T	47.223125204	14.769441790	697.0		
T	47.223113695	14.769486205	696.9		
T	47.223097458	14.769543879	696.9		
T	47.223083548	14.769583875	696.8		
T	47.223066692	14.769627622	696.8		
T	47.223049944	14.769663533	696.8		
T	47.223016790	14.769725964	696.7		
T	47.222972677	14.769789773	696.4		
T	47.222928082	14.769842964	696.1		
T	47.222889228	14.769884719	695.8		
T	47.222849142	14.769922710	695.5		
T	47.222792445	14.769961222	695.1		
T	47.222735485	14.769985180	694.7		
T	47.222574505	14.770054575	693.5		
T	47.222462903	14.770103570	692.7		
T	47.222381493	14.770138968	692.1		
T	47.222302498	14.770173140	691.6		
T	47.222179004	14.770229271	690.5		
T	47.222043116	14.770288415	689.1		
T	47.221905724	14.770349100	687.8		
T	47.221748089	14.770417213	686.4		
T	47.221630306	14.770468127	685.4		
T	47.221543474	14.770507511	684.9		
T	47.221477467	14.770534594	684.6		
T	47.221436106	14.770548648	684.3		
T	47.221400798	14.770549015	684.1		
T	47.221376807	14.770542587	684.0		
T	47.221349518	14.770524333	683.9		
T	47.221324640	14.770499964	683.8		
T	47.221293812	14.770453428	683.5		
T	47.221259352	14.770393652	683.1		
T	47.221182832	14.770236929	682.1		
T	47.221127163	14.770111564	681.5		
T	47.221074260	14.769977807	681.1		
T	47.221024142	14.769829777	681.1		
T	47.220972079	14.769660005	681.0		
T	47.220892386	14.769376552	680.9		
T	47.220815684	14.769079971	680.1		
T	47.220773375	14.768904154	680.2		
T	47.220744080	14.768767209	680.2		
T	47.220685753	14.768461674	679.7		
T	47.220557106	14.767766066	679.0		
T	47.220459688	14.767232939	678.7		
T	47.220391494	14.766868611	678.0		
T	47.220362157	14.766708790	677.8		
