type	latitude	longitude	altitude (m)	name	desc
T	36.707778783	-6.035599348	36.0		
T	36.707576888	-6.035695427	37.1		
T	36.707235806	-6.035843283	37.0		
T	36.706971612	-6.035958759	37.9		
T	36.706544682	-6.036143882	41.1		
T	36.706226229	-6.036281471	39.9		
T	36.706162979	-6.036319198	39.5		
T	36.706106183	-6.036366856	39.2		
T	36.706068670	-6.036412868	39.5		
T	36.706038560	-6.036458672	39.8		
T	36.706015815	-6.036504892	40.0		
T	36.705990445	-6.036565497	40.1		
T	36.705970350	-6.036634282	40.1		
T	36.705958379	-6.036709835	39.9		
T	36.705955960	-6.036782769	39.3		
T	36.705957843	-6.036847460	38.8		
T	36.705969308	-6.036920554	38.2		
T	36.705986904	-6.036987193	38.0		
T	36.706031952	-6.037081837	37.9		
T	36.706090060	-6.037191539	37.3		
T	36.706237074	-6.037430528	39.2		
T	36.706444665	-6.037786307	39.9		
T	36.706503648	-6.037876298	40.4		
T	36.706548158	-6.037920484	40.4		
T	36.706595697	-6.037953642	40.2		
T	36.706643533	-6.037975016	39.9		
T	36.706687804	-6.037991574	39.8		
T	36.706731846	-6.037995554	39.8		
T	36.706788488	-6.037997565	39.8		
T	36.706840453	-6.037985592	39.7		
T	36.706917130	-6.037953245	39.6		
T	36.707032315	-6.037890086	39.8		
T	36.707346528	-6.037697515	38.7		
T	36.707760464	-6.037440731	35.8		
T	36.708434302	-6.037023771	34.2		
T	36.708868541	-6.036761233	33.7		
T	36.708948758	-6.036701848	33.7		
T	36.709016305	-6.036641408	33.6		
T	36.709093460	-6.036551972	33.6		
T	36.709151194	-6.036468452	33.7		
T	36.709201252	-6.036382382	34.0		
T	36.709236618	-6.036304950	34.0		
T	36.709272313	-6.036207274	34.0		
T	36.709305466	-6.036096700	34.0		
T	36.709327275	-6.035985725	34.0		
T	36.709338055	-6.035869987	34.0		
T	36.709338540	-6.035692069	34.3		
T	36.709335032	-6.035573159	34.6		
T	36.709263642	-6.034656933	36.3		
T	36.709251176	-6.034472470	36.3		
T	36.709231888	-6.034218107	36.2		
T	36.709217917	-6.034142682	36.3		
T	36.709197015	-6.034078645	36.4		
T	36.709163482	-6.034004810	36.6		
T	36.709123985	-6.033939521	36.8		
T	36.709058091	-6.033867656	37.0		
T	36.708944993	-6.033755902	37.0		
T	36.708884028	-6.033684158	37.0		
T	36.708601572	-6.033397267	38.0		
T	36.708311752	-6.033109591	38.0		
T	36.707509172	-6.032297874	39.7		
T	36.707187876	-6.031968495	39.1		
T	36.707054037	-6.031831569	39.0		
T	36.707016147	-6.031782716	39.0		
T	36.706990510	-6.031719432	39.0		
T	36.706977329	-6.031661476	39.0		
T	36.706973828	-6.031601010	39.0		
T	36.706978026	-6.031547450	39.1		
T	36.706988088	-6.031508197	39.1		
T	36.707003177	-6.031464909	39.2		
T	36.707022203	-6.031429950	39.2		
T	36.707044673	-6.031401454	39.3		
T	36.707071214	-6.031372698	39.5		
T	36.707104492	-6.031346968	39.8		
T	36.707140238	-6.031330306	40.0		
T	36.707175345	-6.031321797	40.1		
T	36.707210809	-6.031319395	40.2		
T	36.707243865	-6.031322688	40.3		
T	36.707284435	-6.031333560	40.2		
T	36.707384834	-6.031378716	40.1		
T	36.707869693	-6.031632078	39.5		
T	36.708906266	-6.032171103	40.0		
T	36.709497550	-6.032478343	40.3		
T	36.709663618	-6.032565584	40.6		
